"FullName","Name","CreationTime","LastWriteTime","Length","Attributes"
"F:\Bids and Proposals\Past_Proposals\MTA\MNR_GCT_ParkAveTunnel_RFP\Arup\Contract","Contract","11/2/2023 2:07:01 PM","2/1/2024 5:17:30 PM",,"Directory"
"F:\Bids and Proposals\Past_Proposals\MTA\MNR_GCT_ParkAveTunnel_RFP\Arup\Contract Close out Audit","Contract Close out Audit","4/12/2025 9:19:04 AM","7/25/2025 12:43:55 PM",,"Directory"
"F:\Bids and Proposals\Past_Proposals\MTA\MNR_GCT_ParkAveTunnel_RFP\Arup\NDA for GCT Trainshed PAT Safety Study ARUP Contract No. 1000129525.pdf","NDA for GCT Trainshed PAT Safety Study ARUP Contract No. 1000129525.pdf","9/7/2021 8:46:30 PM","9/7/2021 8:46:31 PM","201491","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MNR_GCT_ParkAveTunnel_RFP\Arup\Pages from NDA for GCT Trainshed_PAT Safety Study_ARUP Contract No. 1000129525_7.28.21FinalRL 003).pdf","Pages from NDA for GCT Trainshed_PAT Safety Study_ARUP Contract No. 1000129525_7.28.21FinalRL 003).pdf","9/7/2021 5:01:30 PM","9/7/2021 5:03:18 PM","237864","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MNR_GCT_ParkAveTunnel_RFP\Arup\Post Award\RE_ Contract 1000129525 Grand Central Terminal and Park Avenue Tunnel Life Study.msg","RE_ Contract 1000129525 Grand Central Terminal and Park Avenue Tunnel Life Study.msg","9/9/2021 2:44:17 PM","9/9/2021 2:44:17 PM","793088","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MNR_GCT_TrainShed_Sector1\NDA\Pages from NDA for GCT Trainshed_PAT Safety Study_ARUP Contract No. 1000129525_7.28.21FinalRL 003_ST.pdf","Pages from NDA for GCT Trainshed_PAT Safety Study_ARUP Contract No. 1000129525_7.28.21FinalRL 003_ST.pdf","9/9/2021 2:54:00 PM","9/9/2021 2:55:05 PM","212633","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA Planning ESA\AECOM\Contract No. 16213 - Transportation Planning Rates_2026 (2).xlsx","Contract No. 16213 - Transportation Planning Rates_2026 (2).xlsx","1/12/2026 9:31:56 PM","1/12/2026 9:31:57 PM","22893","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA Planning ESA\AECOM\Contract No. 16213 - Transportation Planning Rates_2026 KLD.xlsx","Contract No. 16213 - Transportation Planning Rates_2026 KLD.xlsx","1/12/2026 9:40:29 PM","1/13/2026 10:56:56 AM","23629","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA Planning ESA\AECOM\sent\Contract No. 16213 - Transportation Planning Rates_2026 KLD.xlsx","Contract No. 16213 - Transportation Planning Rates_2026 KLD.xlsx","1/13/2026 10:58:14 AM","1/13/2026 10:56:56 AM","23629","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA Planning ESA\HDR\Contract No. 15553 - Transportation Planning Rates_FINAL - 01.07.26_KLD_v1.xlsx","Contract No. 15553 - Transportation Planning Rates_FINAL - 01.07.26_KLD_v1.xlsx","1/7/2026 6:17:27 PM","1/7/2026 5:18:20 PM","16043","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA Planning ESA\HDR\Contract No. 15553 - Transportation Planning Rates_FINAL - 12.26.25.xlsx","Contract No. 15553 - Transportation Planning Rates_FINAL - 12.26.25.xlsx","1/7/2026 6:13:35 PM","1/7/2026 6:13:36 PM","15028","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA Planning ESA\HDR\sent\Contract No. 15553 - Transportation Planning Rates_FINAL - 01.07.26_KLD_v1.xlsx","Contract No. 15553 - Transportation Planning Rates_FINAL - 01.07.26_KLD_v1.xlsx","1/7/2026 6:21:56 PM","1/7/2026 5:18:20 PM","16043","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA Planning ESA\HH\Contract No. 15553 - Transportation Planning Rates_FINAL - 01.07.26_KLD_v1.xlsx","Contract No. 15553 - Transportation Planning Rates_FINAL - 01.07.26_KLD_v1.xlsx","1/7/2026 4:46:52 PM","1/7/2026 5:18:20 PM","16043","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA Planning ESA\HH\Contract No. 15553 - Transportation Planning Rates_FINAL - 12.26.25.xlsx","Contract No. 15553 - Transportation Planning Rates_FINAL - 12.26.25.xlsx","1/3/2026 3:39:34 PM","1/3/2026 3:39:35 PM","15028","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA Planning ESA\HH\Contract No. 15553 - Transportation Planning Rates_FINAL - 12.26.25_DRAFT KLD SM.xlsx","Contract No. 15553 - Transportation Planning Rates_FINAL - 12.26.25_DRAFT KLD SM.xlsx","1/5/2026 6:16:19 AM","1/5/2026 7:54:07 PM","15805","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA Planning ESA\HH\Contract No. 15553 - Transportation Planning Rates_FINAL - 12.26.25_DRAFT KLD.xlsx","Contract No. 15553 - Transportation Planning Rates_FINAL - 12.26.25_DRAFT KLD.xlsx","1/3/2026 5:13:08 PM","1/3/2026 5:39:47 PM","16693","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA Planning ESA\HH\Sent\Contract No. 15553 - Transportation Planning Rates_FINAL - 01.06.26_KLD.xlsx","Contract No. 15553 - Transportation Planning Rates_FINAL - 01.06.26_KLD.xlsx","1/6/2026 12:28:23 PM","1/5/2026 7:54:07 PM","15805","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA Planning ESA\HH\Sent\Contract No. 15553 - Transportation Planning Rates_FINAL - 01.07.26_KLD_v1.xlsx","Contract No. 15553 - Transportation Planning Rates_FINAL - 01.07.26_KLD_v1.xlsx","1/7/2026 5:18:48 PM","1/7/2026 5:18:20 PM","16043","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA Planning ESA\HH\Sent\Contract No. 15553 - Transportation Planning Rates_FINAL KLD_submittedbyHH.pdf","Contract No. 15553 - Transportation Planning Rates_FINAL KLD_submittedbyHH.pdf","1/15/2026 4:56:55 PM","1/15/2026 4:56:56 PM","76494","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_AECOM_2011\KLD Project Descriptions Rev0.docx","KLD Project Descriptions Rev0.docx","3/26/2011 12:55:00 PM","3/15/2011 3:18:25 PM","9584601","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_C&D_IDIQ_March 2026\HNTB\Submitted\MTA_Design Contract.docx","MTA_Design Contract.docx","3/31/2026 7:34:42 PM","3/31/2026 8:06:19 PM","474750","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_C&D_IDIQ_March 2026\WSP\Sent\MTA_Design Contract.docx","MTA_Design Contract.docx","4/22/2026 9:11:49 AM","3/31/2026 8:06:19 PM","474750","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_EnvOnCall_HDR\Jamaica Bus Terminal\D-81658-60-62 State contract Series RFP# 2 Addendum.pdf","D-81658-60-62 State contract Series RFP# 2 Addendum.pdf","2/19/2023 11:16:28 PM","2/19/2023 11:16:28 PM","246956","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_ITS_DesignContract_HDR\HDR\Contract Closeout Audit","Contract Closeout Audit","7/24/2025 8:33:41 AM","7/25/2025 12:10:40 PM",,"Directory"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_ITS_DesignContract_HDR\HDR\180413.Master Contract pages with KLD Salary Rate Schedule.pdf","180413.Master Contract pages with KLD Salary Rate Schedule.pdf","4/17/2018 6:17:44 PM","4/17/2018 6:17:44 PM","149200","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_ITS_DesignContract_HDR\HDR\Contract Closeout Audit\SCA.KLD.Att-A.1-Master Contract.pdf","SCA.KLD.Att-A.1-Master Contract.pdf","7/24/2025 9:46:08 AM","9/24/2021 7:05:17 PM","19046932","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_ITS_DesignContract_HDR\HDR\Emails\RE  MTA B&T PSC-15-2980 Contract Negotiations.msg","RE  MTA B&T PSC-15-2980 Contract Negotiations.msg","7/7/2016 10:17:37 AM","7/7/2016 10:51:48 AM","152576","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_ITS_DesignContract_HDR\HDR\Invoices\WO2 Invoices- Job Codes 995 and 1003\Invoice 13\V1\RE KLD Invoice #12Contract Agreement#PSC-15-2980B.msg","RE KLD Invoice #12Contract Agreement#PSC-15-2980B.msg","12/13/2019 5:12:12 PM","12/13/2019 5:12:12 PM","89600","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_ITS_DesignContract_HDR\HDR\task orders\RE MTA BT ITS On Call old contract - reallocate WO23 budget.xlsx (13.8 KB).msg","RE MTA BT ITS On Call old contract - reallocate WO23 budget.xlsx (13.8 KB).msg","9/7/2021 10:49:15 AM","9/7/2021 10:49:16 AM","43008","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_ITS_DesignContract_HDR\HDR\task orders\Work Order 2\companion v1_IFcontract rates.xlsx","companion v1_IFcontract rates.xlsx","10/13/2016 2:08:46 PM","10/21/2016 3:09:21 PM","712256","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_ITS_DesignContract_HDR\HDR\task orders\Work Order 3\SCA.KLD.Att-A.1-Master Contract.pdf","SCA.KLD.Att-A.1-Master Contract.pdf","9/24/2021 7:05:12 PM","9/24/2021 7:05:17 PM","19046932","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_ITS_Design_2019\HDR Team\Notice to Contractors re Executive Order 74.pdf","Notice to Contractors re Executive Order 74.pdf","9/6/2021 1:26:02 PM","9/6/2021 1:26:07 PM","188621","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_ITS_Design_2019\HDR Team\For Submittal\Sent\TS-6 Contractor Responsibility Form_v1.pdf","TS-6 Contractor Responsibility Form_v1.pdf","9/13/2019 1:40:43 PM","9/13/2019 12:44:39 PM","810928","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_ITS_Design_2019\TransCore Team\From TransCore\TS-5 General Position Description.pdf","TS-5 General Position Description.pdf","9/9/2019 8:50:36 AM","9/9/2019 8:50:36 AM","49380","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_ITS_Design_2019\TransCore Team\From TransCore\For Submittal\Archive\TS-6 Contractor Responsibility Form.pdf","TS-6 Contractor Responsibility Form.pdf","9/9/2019 2:01:15 PM","9/11/2019 11:39:39 AM","1554574","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_ITS_Design_2019\TransCore Team\From TransCore\For Submittal\Sent\TS-6 Contractor Responsibility Form_v1.pdf","TS-6 Contractor Responsibility Form_v1.pdf","9/12/2019 3:03:51 PM","9/13/2019 12:44:39 PM","810928","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_ITS_Design_2019\TransCore Team\From TransCore\For Submittal\Sent\Archive\180413.Master Contract pages with KLD Salary Rate Schedule.pdf","180413.Master Contract pages with KLD Salary Rate Schedule.pdf","10/16/2019 7:07:02 AM","9/13/2019 9:47:33 AM","149200","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_MLJ_QueensboroBridge\Contract Drawings.pdf","Contract Drawings.pdf","4/4/2022 1:32:00 PM","4/4/2022 1:32:00 PM","3861397","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_NYCT\SI BRT w AKRF\For Proposal\Intent to Perform as Subcontractor Form.pdf","Intent to Perform as Subcontractor Form.pdf","3/12/2018 2:35:05 PM","3/12/2018 2:35:05 PM","24363","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_NYCT\SI BRT w AKRF\For Proposal\Sent\Intent to Perform as Subcontractor Form_signed (2).pdf","Intent to Perform as Subcontractor Form_signed (2).pdf","3/12/2018 3:24:21 PM","3/12/2018 3:24:21 PM","31989","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_SSE_Bus_Terminal_Design\contracts","contracts","11/2/2023 2:08:16 PM","11/14/2023 3:23:30 PM",,"Directory"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_SSE_Bus_Terminal_Design\contracts\Prime Contract (selected sections).pdf","Prime Contract (selected sections).pdf","10/13/2023 9:29:00 AM","10/13/2023 9:29:00 AM","6159216","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_SSE_NYCDOT_TremontAve\Sub-agreement\Prime Contract (selected sections).pdf","Prime Contract (selected sections).pdf","7/5/2023 12:47:28 PM","7/5/2023 12:47:32 PM","6159216","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_Stantec_2015\References\Railroad-Highway Grade Crossing HB_007\Crossing Evaluation ReportSample.pdf","Crossing Evaluation ReportSample.pdf","11/14/2015 5:12:35 PM","11/14/2015 5:12:36 PM","162653","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_Stantec_2015\References\Railroad-Highway Grade Crossing HB_007\Crossing Evaluation ReportSample2.pdf","Crossing Evaluation ReportSample2.pdf","11/14/2015 5:14:43 PM","11/14/2015 5:14:44 PM","607625","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_Stantec_2015\References\Railroad-Highway Grade Crossing HB_007\Sample Questionaire of Diagnostic Team Evaluation.docx","Sample Questionaire of Diagnostic Team Evaluation.docx","11/14/2015 2:03:05 PM","11/14/2015 2:03:39 PM","15048","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_Thornton_Verrazzano Narrows\VN-80 PSC-19-3034 RFP\RFP Documents\Intent to Perform as a Subcontractor.pdf","Intent to Perform as a Subcontractor.pdf","10/8/2019 1:46:16 PM","10/8/2019 2:04:04 PM","162190","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_Transportation_Planning\HDR\Appendix C - Insurance Guidelines for Contractors.pdf","Appendix C - Insurance Guidelines for Contractors.pdf","4/22/2020 9:14:06 AM","5/4/2020 12:03:16 PM","1258964","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_Transportation_Planning\HDR\Attachment B - Contractor Responsibilty Data..pdf","Attachment B - Contractor Responsibilty Data..pdf","4/21/2020 7:25:08 PM","5/4/2020 12:03:18 PM","131451","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_Transportation_Planning\HDR\RFP Docs\Archive\8. Attachment B - Contractor Responsibilty Data..pdf","8. Attachment B - Contractor Responsibilty Data..pdf","5/27/2020 4:57:38 PM","5/27/2020 7:15:03 PM","1332020","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_Transportation_Planning\HDR\RFP Docs\Archive\8. Attachment B - Contractor Responsibilty Data_v1..pdf","8. Attachment B - Contractor Responsibilty Data_v1..pdf","5/27/2020 9:40:52 PM","5/28/2020 11:45:14 AM","2537943","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_Transportation_Planning\HDR\RFP Docs\Sent\12. Appendix C - Insurance Guidelines for Contractors.pdf","12. Appendix C - Insurance Guidelines for Contractors.pdf","5/27/2020 4:58:26 PM","5/27/2020 7:17:42 PM","1321884","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_Transportation_Planning\HDR\RFP Docs\Sent\8. Attachment B - Contractor Responsibilty Data_2020..pdf","8. Attachment B - Contractor Responsibilty Data_2020..pdf","5/28/2020 1:18:21 PM","6/3/2020 6:56:47 AM","2011103","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_Transportation_Planning\HNTB\Subagreement\MTA_75164_CONTRACT NO. 1553-0500_TRANSPORTATION PLANNING_MTO_KLD ENGINEERING 11102021 tracked.pdf","MTA_75164_CONTRACT NO. 1553-0500_TRANSPORTATION PLANNING_MTO_KLD ENGINEERING 11102021 tracked.pdf","11/15/2021 2:09:29 PM","11/15/2021 2:09:29 PM","601876","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_Transportation_Planning\HNTB\Subagreement\MTA_75164_CONTRACT NO. 1553-0500_TRANSPORTATION PLANNING_MTO_KLD ENGINEERING Sub Agreement 11102021 signed.pdf","MTA_75164_CONTRACT NO. 1553-0500_TRANSPORTATION PLANNING_MTO_KLD ENGINEERING Sub Agreement 11102021 signed.pdf","11/17/2021 10:46:34 AM","11/17/2021 10:46:40 AM","23722065","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_Transportation_Planning\HNTB\Subagreement\MTA_75164_CONTRACT NO. 1553-0500_TRANSPORTATION PLANNING_MTO_KLD ENGINEERING Sub Agreement 11102021 SM.pdf","MTA_75164_CONTRACT NO. 1553-0500_TRANSPORTATION PLANNING_MTO_KLD ENGINEERING Sub Agreement 11102021 SM.pdf","11/16/2021 3:01:24 PM","11/16/2021 3:01:49 PM","23764491","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_Transportation_Planning\HNTB\Subagreement\MTA_75164_CONTRACT NO. 1553-0500_TRANSPORTATION PLANNING_MTO_KLD ENGINEERING Sub Agreement 11102021.pdf","MTA_75164_CONTRACT NO. 1553-0500_TRANSPORTATION PLANNING_MTO_KLD ENGINEERING Sub Agreement 11102021.pdf","11/15/2021 2:09:38 PM","11/15/2021 2:09:45 PM","23825010","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_Transportation_Planning\HNTB\Subagreement\MTA_75164_CONTRACT NO. 1553-0500_TRANSPORTATION PLANNING_MTO_KLD ENGINEERING Sub Agreement.pdf","MTA_75164_CONTRACT NO. 1553-0500_TRANSPORTATION PLANNING_MTO_KLD ENGINEERING Sub Agreement.pdf","10/14/2021 6:02:25 AM","10/14/2021 10:05:55 AM","23749990","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_Transportation_Planning\HNTB\Subagreement\MTA_75164_CONTRACT NO. 1553-0500_TRANSPORTATION PLANNING_MTO_KLD ENGINEERING Sub Agreement_markup.pdf","MTA_75164_CONTRACT NO. 1553-0500_TRANSPORTATION PLANNING_MTO_KLD ENGINEERING Sub Agreement_markup.pdf","10/14/2021 6:02:25 AM","10/14/2021 8:43:55 AM","23763495","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_Transportation_Planning\RFP\RFP 15553 - RFP Package\Contracting Forms","Contracting Forms","11/2/2023 2:08:46 PM","10/19/2022 5:10:28 PM",,"Directory"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_Transportation_Planning\RFP\RFP 15553 - RFP Package\Contracting Forms\Appendix C - Insurance Guidelines for Contractors.pdf","Appendix C - Insurance Guidelines for Contractors.pdf","4/22/2020 9:14:06 AM","10/19/2022 5:09:25 PM","1258964","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\MTA_Transportation_Planning\RFP\RFP 15553 - RFP Package\Contracting Forms\Attachment B - Contractor Responsibilty Data..pdf","Attachment B - Contractor Responsibilty Data..pdf","4/21/2020 7:25:08 PM","10/19/2022 5:10:04 PM","131451","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\NYCT and MTA_TE services\RFP and Other Teams\RFP and Attachments\26_SSE_509203_Subcontract_for_Engineering_Services.pdf","26_SSE_509203_Subcontract_for_Engineering_Services.pdf","6/18/2025 10:37:18 AM","6/18/2025 10:37:18 AM","155707","Archive"
"F:\Bids and Proposals\Past_Proposals\MTA\NYCT and MTA_TE services\Tylin-Awarded\Contracts Stage","Contracts Stage","3/10/2026 10:23:07 AM","3/11/2026 9:04:19 AM",,"Directory"
"F:\Bids and Proposals\Past_Proposals\MTA\SecondAveSubway_Phase2_PTG\2025 1103 SAS Contract 3 - Survey Request Map.pdf","2025 1103 SAS Contract 3 - Survey Request Map.pdf","11/10/2025 6:55:16 PM","11/10/2025 6:55:17 PM","514853","Archive"
"F:\Bids and Proposals\Past_Proposals\Municipalities - Counties, Towns, Villages, Cities\City of Callao - Peru\Proposal_#1\Proposal_Evaluation of the Impact of Construction Traffic Rev0.pdf","Proposal_Evaluation of the Impact of Construction Traffic Rev0.pdf","1/27/2014 8:50:25 AM","1/27/2014 8:50:25 AM","928099","Archive"
"F:\Bids and Proposals\Past_Proposals\Municipalities - Counties, Towns, Villages, Cities\City of Callao - Peru\Proposal_#1\Proposal_Evaluation of the Impact of Construction Traffic _v1.docx","Proposal_Evaluation of the Impact of Construction Traffic _v1.docx","1/14/2014 12:19:41 PM","1/14/2014 4:11:15 PM","9125546","Archive"
"F:\Bids and Proposals\Past_Proposals\Municipalities - Counties, Towns, Villages, Cities\City of Callao - Peru\Proposal_#1\Proposal_Evaluation of the Impact of Construction Traffic _v2.docx","Proposal_Evaluation of the Impact of Construction Traffic _v2.docx","1/27/2014 8:50:24 AM","1/27/2014 8:50:25 AM","7208879","Archive"
"F:\Bids and Proposals\Past_Proposals\Municipalities - Counties, Towns, Villages, Cities\City of Callao - Peru\Proposal_#1\Proposal_Evaluation of the Impact of Construction Traffic.docx","Proposal_Evaluation of the Impact of Construction Traffic.docx","1/4/2014 9:12:41 PM","1/6/2014 5:13:19 PM","6391737","Archive"
